match_id,round,team,is_home,player,player_id,minute,shot_type,is_goal,situation,body_part,xg,xgot,x,y,goal_mouth_y,goal_mouth_z
13982008,30,Raków Częstochowa,False,Jonatan Braut Brunes,840521,90,goal,True,corner,right-foot,0.58564054965973,0.52982473373413,2.3,50.1,49.4,3.8
13982008,30,Raków Częstochowa,False,Abraham Emmanuel Ojo,2038078,90,block,False,corner,right-foot,0.071369975805283,0.0,15.8,50.9,49.8,19.0
13982008,30,Raków Częstochowa,False,Ivi López,547280,90,save,False,free-kick,right-foot,0.037286352366209,0.073844999074936,18.7,16.8,52.0,27.8
13982008,30,Raków Częstochowa,False,Jonatan Braut Brunes,840521,90,block,False,assisted,left-foot,0.12217221409082,0.0,11.8,57.2,53.4,19.4
13982008,30,KS Lechia Gdańsk,True,Tomáš Bobček,918481,89,miss,False,regular,right-foot,0.10829433053732,0.0,15.3,53.8,68.9,9.7
13982008,30,KS Lechia Gdańsk,True,Tomasz Wójtowicz,1108621,81,miss,False,corner,left-foot,0.039860781282187,0.0,20.8,56.0,59.0,97.2
13982008,30,KS Lechia Gdańsk,True,Matej Rodin,834079,80,miss,False,set-piece,head,0.01653491333127,0.0,15.2,48.8,59.7,18.1
13982008,30,Raków Częstochowa,False,Adriano,1175494,73,miss,False,assisted,right-foot,0.024060029536486,0.0,19.1,70.3,43.0,52.8
13982008,30,KS Lechia Gdańsk,True,Tomáš Bobček,918481,72,miss,False,assisted,head,0.033937875181437,0.0,11.5,50.7,67.4,30.6
13982008,30,Raków Częstochowa,False,Jonatan Braut Brunes,840521,71,save,False,assisted,left-foot,0.062408402562141,0.20319472253323,12.8,47.0,46.5,17.7
